method,fraction,run,algorithm,auc_score
ncar,0.45,5,AUMScorer,0.6431598203123189
ncar,0.45,16,AUMScorer,0.6153278856192076
ncar,0.25,11,AUMScorer,0.7792831478416404
nnar,0.05,8,AUMScorer,0.9319717425253008
ncar,0.5,6,AUMScorer,0.6978586267260839
ncar,0.05,3,RandomForestScorer,0.9657224507643183
ncar,0.05,14,RandomForestScorer,0.9699775620859855
nnar,0.35,2,RandomForestScorer,0.9450835773557077
ncar,0.4,14,RandomForestScorer,0.936229925465457
nar,0.2,7,ModelScorer,0.9285714285714286
ncar,0.15,4,RandomForestScorer,0.9519046442302279
nnar,0.1,16,AUMScorer,0.8363936848353257
nar,0.5,3,RandomForestScorer,0.8966510654681097
ncar,0.3,5,RandomForestScorer,0.9414568481041397
nar,0.5,19,ModelScorer,0.7142857142857143
nar,0.25,10,RandomForestScorer,0.9417666456110814
ncar,0.1,2,AUMScorer,0.8164254617282184
nar,0.15,7,AUMScorer,0.7945541559110688
ncar,0.1,13,AUMScorer,0.8543915731678822
nar,0.45,18,AUMScorer,0.7565513917009539
nar,0.25,7,AUMScorer,0.769727226203841
nar,0.25,18,AUMScorer,0.8046937346117078
nnar,0.2,6,ModelScorer,0.8571428571428572
ncar,0.35,7,RandomForestScorer,0.921561570830119
nar,0.35,9,AUMScorer,0.842018075686243
nnar,0.45,1,ModelScorer,0.9285714285714285
nnar,0.3,19,ModelScorer,0.9285714285714286
ncar,0.05,13,AUMScorer,0.7982231761458057
nnar,0.3,18,AUMScorer,0.7804598796745843
ncar,0.25,14,AUMScorer,0.7532912666750545
ncar,0.45,8,AUMScorer,0.6645711028870508
ncar,0.45,17,RandomForestScorer,0.9110735665014684
ncar,0.3,4,AUMScorer,0.7689770943502825
ncar,0.3,15,AUMScorer,0.7419191111596609
nar,0.5,0,ModelScorer,0.7142857142857143
ncar,0.5,18,RandomForestScorer,0.8824358452444903
nar,0.5,11,RandomForestScorer,0.896693689030166
ncar,0.2,13,RandomForestScorer,0.9408409373421911
ncar,0.4,15,ModelScorer,0.7857142857142857
ncar,0.4,6,RandomForestScorer,0.9150165670778796
nnar,0.45,9,ModelScorer,0.857142857142857
nnar,0.5,10,ModelScorer,0.7857142857142857
nnar,0.1,19,AUMScorer,0.8394594560332671
ncar,0.4,14,AUMScorer,0.7189527164506275
nnar,0.15,9,AUMScorer,0.8423688043509947
nar,0.35,2,RandomForestScorer,0.9331387464362711
nar,0.15,17,ModelScorer,0.9285714285714286
ncar,0.3,13,ModelScorer,0.9285714285714286
nar,0.1,7,ModelScorer,1.0
ncar,0.1,14,RandomForestScorer,0.950671561504429
nnar,0.35,13,RandomForestScorer,0.9374623013028369
ncar,0.2,5,AUMScorer,0.7686129826622236
nar,0.15,8,RandomForestScorer,0.9501389240918553
nnar,0.05,19,AUMScorer,0.9202102911892361
ncar,0.5,17,AUMScorer,0.6495962699390943
nar,0.1,6,AUMScorer,0.8576494557543187
nnar,0.15,16,ModelScorer,0.8571428571428571
nnar,0.45,3,AUMScorer,0.7314062859854554
nar,0.4,2,RandomForestScorer,0.9096056401860084
nnar,0.5,4,AUMScorer,0.7177629185541314
nar,0.45,3,RandomForestScorer,0.9039712928129282
nnar,0.35,2,ModelScorer,0.9285714285714286
nnar,0.2,10,AUMScorer,0.8144939587639131
ncar,0.2,14,ModelScorer,0.9285714285714286
ncar,0.25,15,RandomForestScorer,0.8944127462463619
ncar,0.45,9,RandomForestScorer,0.9333882034431565
nar,0.5,3,ModelScorer,0.7857142857142856
ncar,0.3,16,RandomForestScorer,0.9344479576716203
nnar,0.4,10,ModelScorer,0.8571428571428571
ncar,0.2,16,RandomForestScorer,0.9455886401440164
ncar,0.15,14,AUMScorer,0.8160236372090987
ncar,0.2,13,AUMScorer,0.7768577416310575
nar,0.5,13,AUMScorer,0.7417905876624881
nnar,0.25,13,RandomForestScorer,0.9505180405281279
nnar,0.45,12,ModelScorer,0.9285714285714285
nnar,0.5,2,ModelScorer,0.9285714285714285
nnar,0.1,0,AUMScorer,0.8628600925043868
nar,0.05,7,RandomForestScorer,0.9736793625232538
nnar,0.15,1,AUMScorer,0.80002027743971
nnar,0.25,1,AUMScorer,0.8144787864270006
ncar,0.4,8,AUMScorer,0.7202968675564668
ncar,0.4,17,RandomForestScorer,0.9044239672868474
ncar,0.5,9,AUMScorer,0.5950922100702678
nar,0.5,11,ModelScorer,0.7857142857142857
ncar,0.1,5,AUMScorer,0.8628940471772585
nar,0.1,18,RandomForestScorer,0.9598603112691282
nnar,0.45,15,RandomForestScorer,0.9168940814062746
ncar,0.05,5,AUMScorer,0.8456922046455877
nnar,0.35,11,ModelScorer,1.0
nnar,0.45,14,AUMScorer,0.7578722046846754
ncar,0.35,8,ModelScorer,0.7857142857142857
ncar,0.2,16,AUMScorer,0.7949881006557437
ncar,0.25,6,AUMScorer,0.8211062235372601
nar,0.5,5,AUMScorer,0.6932709247504971
nar,0.25,19,ModelScorer,1.0
ncar,0.45,0,AUMScorer,0.6486585357068215
ncar,0.3,7,AUMScorer,0.7317895174379538
nar,0.35,12,AUMScorer,0.8001232150339376
nnar,0.05,3,AUMScorer,0.9363997229342272
ncar,0.3,18,AUMScorer,0.734987088151811
nnar,0.15,0,ModelScorer,0.9285714285714285
nnar,0.4,14,AUMScorer,0.7588082853638708
nnar,0.4,3,AUMScorer,0.7726138819999051
ncar,0.4,7,ModelScorer,0.9285714285714285
nar,0.45,1,ModelScorer,0.9285714285714285
ncar,0.35,9,AUMScorer,0.7453170637850981
nar,0.15,9,ModelScorer,0.8571428571428571
nnar,0.05,1,ModelScorer,1.0
nnar,0.05,12,ModelScorer,1.0
nar,0.4,12,AUMScorer,0.7983630137624272
ncar,0.45,11,RandomForestScorer,0.9268011867253964
nar,0.25,2,AUMScorer,0.8238183808268501
nnar,0.2,1,ModelScorer,0.9285714285714286
nar,0.05,5,ModelScorer,0.9285714285714285
nnar,0.25,13,ModelScorer,0.7857142857142857
nnar,0.3,14,RandomForestScorer,0.93474367586323
nnar,0.15,19,ModelScorer,0.9285714285714285
ncar,0.05,8,AUMScorer,0.8712151907997324
ncar,0.15,5,ModelScorer,0.9285714285714286
nar,0.2,10,ModelScorer,1.0
nar,0.25,0,ModelScorer,0.9285714285714286
nar,0.5,6,RandomForestScorer,0.8986919116641731
nar,0.5,17,RandomForestScorer,0.915237928625427
ncar,0.2,8,RandomForestScorer,0.9448318260345987
nar,0.1,18,ModelScorer,0.9285714285714285
ncar,0.15,6,AUMScorer,0.8124091319197808
ncar,0.15,17,AUMScorer,0.8175547144034299
ncar,0.35,1,AUMScorer,0.7028157599501023
ncar,0.4,1,RandomForestScorer,0.9350606343988874
nnar,0.5,5,ModelScorer,0.9285714285714286
ncar,0.4,9,AUMScorer,0.7250155120455252
nnar,0.45,17,RandomForestScorer,0.9121479958605372
nnar,0.35,8,RandomForestScorer,0.9344629172269775
nar,0.45,5,AUMScorer,0.7359886921838555
ncar,0.5,1,AUMScorer,0.6750025808953982
nar,0.2,4,RandomForestScorer,0.9450195067001416
nar,0.5,14,ModelScorer,0.9285714285714284
nar,0.1,1,AUMScorer,0.8053945650613477
ncar,0.05,18,ModelScorer,1.0
nar,0.1,12,AUMScorer,0.8631947921377032
nnar,0.15,11,ModelScorer,0.9285714285714285
ncar,0.3,9,ModelScorer,0.9285714285714286
nar,0.05,9,AUMScorer,0.8945587741049306
nar,0.25,3,ModelScorer,0.8571428571428572
nar,0.35,5,ModelScorer,0.8571428571428571
ncar,0.2,11,RandomForestScorer,0.9511816643935057
nnar,0.4,5,ModelScorer,0.8571428571428571
ncar,0.2,19,AUMScorer,0.7891983699555398
ncar,0.2,8,AUMScorer,0.7325025043552945
ncar,0.25,9,AUMScorer,0.7889997841914748
nar,0.5,8,AUMScorer,0.7671944137703525
nar,0.35,15,AUMScorer,0.7882032710853346
nnar,0.3,14,ModelScorer,0.8571428571428571
nar,0.4,14,ModelScorer,0.8571428571428571
nar,0.45,4,ModelScorer,0.7857142857142857
ncar,0.35,12,AUMScorer,0.7264329398830336
nnar,0.45,17,AUMScorer,0.7644215107282086
nnar,0.35,0,RandomForestScorer,0.9372657917958177
ncar,0.4,12,RandomForestScorer,0.9318574381479029
ncar,0.5,4,AUMScorer,0.7294888512107395
ncar,0.45,12,ModelScorer,0.857142857142857
nar,0.5,6,ModelScorer,0.8571428571428572
nar,0.1,4,AUMScorer,0.8429001601402634
nar,0.4,15,AUMScorer,0.7005982158602363
nar,0.2,4,AUMScorer,0.8365086629267625
nar,0.5,19,RandomForestScorer,0.8927074088875873
nnar,0.2,15,ModelScorer,0.7857142857142857
nnar,0.2,6,RandomForestScorer,0.9456001693776325
nar,0.05,1,AUMScorer,0.9013626299169891
ncar,0.05,11,AUMScorer,0.8391886764416028
ncar,0.1,7,ModelScorer,1.0
ncar,0.35,3,ModelScorer,0.9285714285714285
nar,0.2,13,ModelScorer,0.8571428571428572
ncar,0.25,12,AUMScorer,0.7892008422284845
nar,0.3,6,AUMScorer,0.8415056090480028
ncar,0.3,2,AUMScorer,0.7732903255906557
nar,0.3,15,ModelScorer,0.8571428571428571
nnar,0.35,18,AUMScorer,0.7718944023180909
nar,0.45,7,ModelScorer,0.7857142857142857
ncar,0.35,4,AUMScorer,0.7480679137119494
ncar,0.4,12,AUMScorer,0.7392518237031936
nnar,0.45,9,RandomForestScorer,0.9294219924522297
nar,0.45,8,AUMScorer,0.7892500946813589
ncar,0.45,6,RandomForestScorer,0.9357545270442936
ncar,0.45,3,AUMScorer,0.6944854658428505
nar,0.05,11,ModelScorer,1.0
ncar,0.05,10,ModelScorer,0.8571428571428571
