method,fraction,run,algorithm,auc_score
nnar,0.1,1,AUMScorer,0.7315234103562793
nnar,0.4,12,AUMScorer,0.6292559579669237
nar,0.5,14,RandomForestScorer,0.831479964970549
nnar,0.4,18,ModelScorer,0.7857142857142857
nar,0.35,4,RandomForestScorer,0.8404272029337139
ncar,0.45,19,AUMScorer,0.5570331305698356
nnar,0.1,11,RandomForestScorer,0.8504223569569866
nnar,0.25,14,ModelScorer,0.6428571428571429
ncar,0.4,10,RandomForestScorer,0.7773756650171275
ncar,0.3,9,AUMScorer,0.5857254301707742
nnar,0.45,8,ModelScorer,0.6428571428571428
nar,0.15,10,RandomForestScorer,0.8587550058461599
ncar,0.1,15,AUMScorer,0.7800154508788335
ncar,0.5,15,ModelScorer,0.7857142857142858
nnar,0.4,4,RandomForestScorer,0.804920310914293
nar,0.3,14,ModelScorer,0.9285714285714284
ncar,0.3,19,RandomForestScorer,0.8287063369294083
nnar,0.45,16,RandomForestScorer,0.7880349506971773
ncar,0.35,9,RandomForestScorer,0.8235806909552564
ncar,0.15,11,ModelScorer,0.8571428571428571
nnar,0.5,6,RandomForestScorer,0.7852815780619561
nar,0.25,15,ModelScorer,0.7142857142857143
ncar,0.1,12,ModelScorer,0.7857142857142857
nar,0.4,4,RandomForestScorer,0.8340798711920032
nnar,0.05,15,ModelScorer,0.8571428571428571
nnar,0.1,12,RandomForestScorer,0.8536222673810954
nar,0.3,3,AUMScorer,0.7713930861623735
ncar,0.5,10,AUMScorer,0.4591953650778487
nar,0.1,9,AUMScorer,0.7031378640019738
nnar,0.15,5,ModelScorer,0.8571428571428571
nar,0.35,12,RandomForestScorer,0.8233999397227407
ncar,0.15,19,RandomForestScorer,0.8481422639443938
nnar,0.1,6,ModelScorer,0.7857142857142857
ncar,0.4,5,ModelScorer,0.7142857142857143
ncar,0.2,11,ModelScorer,0.8571428571428571
nar,0.1,15,ModelScorer,0.7857142857142857
nnar,0.5,4,AUMScorer,0.5059549907477527
nar,0.15,5,ModelScorer,0.8571428571428571
nnar,0.25,11,AUMScorer,0.7116469182320804
nnar,0.2,2,RandomForestScorer,0.8394535486280388
nar,0.45,14,AUMScorer,0.7412379249891434
nar,0.5,4,AUMScorer,0.5462522777260637
ncar,0.3,14,ModelScorer,0.7142857142857143
ncar,0.35,4,ModelScorer,0.7857142857142857
nar,0.1,1,RandomForestScorer,0.8514841746611338
ncar,0.45,3,RandomForestScorer,0.8077116141443106
ncar,0.25,9,RandomForestScorer,0.8408188843013286
ncar,0.35,2,AUMScorer,0.453251247588359
ncar,0.1,18,AUMScorer,0.657099524034052
ncar,0.15,8,AUMScorer,0.7428678549450636
nar,0.2,3,RandomForestScorer,0.8505286625329737
nnar,0.05,12,AUMScorer,0.6785836188411284
ncar,0.35,12,RandomForestScorer,0.8068288626528436
nar,0.2,6,ModelScorer,0.7857142857142857
nnar,0.25,12,AUMScorer,0.6294955696050276
nar,0.35,7,ModelScorer,0.8571428571428572
nar,0.05,18,AUMScorer,0.6835649850373712
ncar,0.4,13,ModelScorer,0.7857142857142857
ncar,0.05,7,RandomForestScorer,0.8898105726038793
ncar,0.4,2,AUMScorer,0.8342269758016563
nnar,0.3,3,AUMScorer,0.6396315488463274
ncar,0.2,8,AUMScorer,0.583823210300628
nnar,0.35,15,AUMScorer,0.6247044159429267
nar,0.15,2,AUMScorer,0.7731408123761052
nar,0.2,1,AUMScorer,0.6074331303267224
nnar,0.45,19,ModelScorer,0.5
nar,0.25,13,AUMScorer,0.7132364182356236
ncar,0.45,11,RandomForestScorer,0.7949289364580048
nnar,0.5,9,ModelScorer,0.7142857142857143
nar,0.5,18,ModelScorer,0.5714285714285714
ncar,0.25,4,ModelScorer,0.8571428571428571
nar,0.4,7,ModelScorer,0.6428571428571429
nnar,0.1,15,ModelScorer,0.7857142857142857
nar,0.45,19,ModelScorer,0.7142857142857142
nnar,0.2,5,RandomForestScorer,0.8204832600243112
nar,0.05,1,RandomForestScorer,0.8812554662866798
nnar,0.5,17,RandomForestScorer,0.7866755434228696
ncar,0.35,7,ModelScorer,0.8571428571428572
nnar,0.1,4,AUMScorer,0.7150831268958662
nnar,0.35,7,RandomForestScorer,0.8114468643193089
nar,0.4,15,RandomForestScorer,0.8266497372854007
nar,0.45,5,RandomForestScorer,0.8327045904657817
nnar,0.3,8,RandomForestScorer,0.8139755971811486
nnar,0.15,13,RandomForestScorer,0.8290636289491683
ncar,0.2,19,RandomForestScorer,0.8502910338266795
nnar,0.25,17,ModelScorer,0.7857142857142857
ncar,0.3,12,AUMScorer,0.6993270360320979
nar,0.15,13,RandomForestScorer,0.8589720502113124
ncar,0.4,16,ModelScorer,0.7142857142857143
ncar,0.45,6,ModelScorer,0.7857142857142858
nar,0.15,16,ModelScorer,0.6428571428571429
ncar,0.5,18,ModelScorer,0.6428571428571428
nnar,0.4,7,RandomForestScorer,0.7936403652368784
nnar,0.2,13,RandomForestScorer,0.8353514500220847
nnar,0.3,6,AUMScorer,0.6782848492958271
ncar,0.15,14,ModelScorer,0.7857142857142857
ncar,0.25,1,AUMScorer,0.5280259043598201
nar,0.05,9,RandomForestScorer,0.8770554840566458
nar,0.5,15,AUMScorer,0.4659828776797415
nar,0.2,4,AUMScorer,0.5638739496871165
ncar,0.45,14,RandomForestScorer,0.7995913157212522
nnar,0.5,12,ModelScorer,0.7142857142857142
ncar,0.5,4,RandomForestScorer,0.784820383348077
nnar,0.35,2,ModelScorer,0.7857142857142857
nar,0.3,6,AUMScorer,0.6063639446996952
nnar,0.3,16,RandomForestScorer,0.8180198095887776
nar,0.4,10,ModelScorer,0.7857142857142857
nar,0.45,0,ModelScorer,0.6428571428571428
nar,0.1,12,AUMScorer,0.7137818331236215
ncar,0.05,10,ModelScorer,0.9285714285714286
nnar,0.15,8,ModelScorer,0.7857142857142857
nar,0.35,15,RandomForestScorer,0.8316576695604556
nar,0.2,14,RandomForestScorer,0.8439655123214466
ncar,0.2,14,ModelScorer,0.7857142857142857
nnar,0.45,17,AUMScorer,0.587757255793561
ncar,0.1,1,RandomForestScorer,0.8778910981478408
nnar,0.5,7,AUMScorer,0.5309300738776814
nar,0.15,8,ModelScorer,0.9285714285714284
nnar,0.4,18,AUMScorer,0.8159209474850725
nar,0.4,5,AUMScorer,0.4715280331514937
ncar,0.35,16,ModelScorer,0.7142857142857143
ncar,0.05,18,RandomForestScorer,0.8821774589237085
nnar,0.15,16,RandomForestScorer,0.8209032183810141
nnar,0.2,8,ModelScorer,0.7142857142857143
ncar,0.3,17,ModelScorer,0.7142857142857143
nnar,0.4,2,ModelScorer,0.7857142857142857
ncar,0.2,0,RandomForestScorer,0.8257514893607172
nnar,0.3,17,RandomForestScorer,0.8141735552291554
nar,0.05,4,ModelScorer,0.7857142857142857
nar,0.1,4,RandomForestScorer,0.8421920771504937
ncar,0.25,12,RandomForestScorer,0.8378127805114077
nar,0.3,14,AUMScorer,0.6679644342455394
ncar,0.15,11,AUMScorer,0.6834128709401933
nnar,0.3,11,ModelScorer,0.6428571428571429
ncar,0.3,3,RandomForestScorer,0.8217674630694148
nnar,0.05,15,AUMScorer,0.6450780457875045
nnar,0.25,6,RandomForestScorer,0.8257144763967399
nar,0.2,9,ModelScorer,0.7857142857142857
nnar,0.45,0,RandomForestScorer,0.7910819915626894
nar,0.05,12,RandomForestScorer,0.8881950963570194
nar,0.35,10,ModelScorer,0.7857142857142857
nnar,0.15,5,AUMScorer,0.6761799727924911
ncar,0.4,5,AUMScorer,0.5025353616169801
ncar,0.2,11,AUMScorer,0.6567797621277756
nnar,0.35,9,RandomForestScorer,0.8211941307385321
nar,0.1,15,AUMScorer,0.7194180089808722
ncar,0.05,13,ModelScorer,0.7857142857142857
nar,0.35,18,RandomForestScorer,0.8252363709645489
nar,0.15,5,AUMScorer,0.7592236597317912
ncar,0.15,3,RandomForestScorer,0.8485769489428576
nar,0.25,7,RandomForestScorer,0.8514034599395512
ncar,0.2,17,ModelScorer,0.7857142857142857
ncar,0.1,4,RandomForestScorer,0.8665900823431296
ncar,0.25,7,ModelScorer,0.8571428571428571
ncar,0.35,13,AUMScorer,0.6861518771014977
nnar,0.5,10,AUMScorer,0.6837447525275419
nar,0.4,8,AUMScorer,0.6456969593437774
nar,0.4,13,ModelScorer,0.7857142857142857
ncar,0.4,19,ModelScorer,0.7857142857142857
nnar,0.15,11,ModelScorer,0.7142857142857143
nnar,0.1,15,AUMScorer,0.6965986773452588
ncar,0.45,9,ModelScorer,0.8571428571428571
nnar,0.45,19,AUMScorer,0.8197564124988121
nar,0.2,17,RandomForestScorer,0.8509763517480072
nnar,0.15,19,RandomForestScorer,0.8296033595658028
nnar,0.05,18,AUMScorer,0.8142217079070864
nar,0.35,13,ModelScorer,0.7142857142857143
nar,0.45,8,RandomForestScorer,0.8000270090769257
nar,0.3,17,AUMScorer,0.577217160724182
nar,0.2,6,AUMScorer,0.784513334128811
nnar,0.4,10,RandomForestScorer,0.8000888836275698
nar,0.15,19,ModelScorer,0.7857142857142857
ncar,0.45,17,RandomForestScorer,0.8109541364628979
ncar,0.25,4,AUMScorer,0.586811035561552
nar,0.25,11,AUMScorer,0.6233165028502341
nnar,0.4,13,ModelScorer,0.6428571428571428
ncar,0.5,7,RandomForestScorer,0.8052094238943559
ncar,0.2,3,RandomForestScorer,0.8396198181806764
nnar,0.25,1,ModelScorer,0.7142857142857143
nnar,0.35,10,RandomForestScorer,0.8045883732240071
nnar,0.3,19,RandomForestScorer,0.813952860165194
ncar,0.1,13,RandomForestScorer,0.8837008671216916
nnar,0.35,4,ModelScorer,0.7857142857142857
nar,0.45,3,ModelScorer,0.6428571428571428
ncar,0.1,7,ModelScorer,0.7857142857142857
ncar,0.4,13,AUMScorer,0.48709989916958596
nar,0.4,7,AUMScorer,0.47511096196394487
nar,0.4,18,RandomForestScorer,0.8288141285482613
ncar,0.1,2,AUMScorer,0.753549118297203
nnar,0.45,3,ModelScorer,0.7857142857142857
nar,0.5,2,ModelScorer,0.7142857142857143
nar,0.2,7,AUMScorer,0.637133081980576
nar,0.35,7,AUMScorer,0.6636466715396201
nar,0.25,2,ModelScorer,0.6428571428571429
nar,0.45,11,RandomForestScorer,0.8103210432541821
nnar,0.5,15,ModelScorer,0.7142857142857143
nar,0.5,1,RandomForestScorer,0.8081318634861758
nnar,0.3,9,AUMScorer,0.5575846114506603
nnar,0.35,18,RandomForestScorer,0.810741990375456
nnar,0.2,16,RandomForestScorer,0.8336632757900879
nnar,0.5,1,RandomForestScorer,0.8045972910606891
nnar,0.05,1,RandomForestScorer,0.8770586630383626
nar,0.5,18,AUMScorer,0.4928753665299969
ncar,0.3,6,RandomForestScorer,0.825683656519971
nar,0.05,2,AUMScorer,0.7037102374892046
