method,fraction,run,algorithm,auc_score
nnar,0.1,2,RandomForestScorer,0.8602406621990237
nnar,0.05,0,RandomForestScorer,0.8373417593858219
nar,0.35,7,AUMScorer,0.9795297478800558
nar,0.5,5,RandomForestScorer,0.7709953249517363
nar,0.25,9,AUMScorer,0.5000481977911453
ncar,0.15,13,RandomForestScorer,0.842396530215316
nnar,0.1,10,AUMScorer,0.8969869336484158
nar,0.45,9,RandomForestScorer,0.7830775955821211
ncar,0.15,5,ModelScorer,0.9285714285714284
ncar,0.15,16,ModelScorer,0.9285714285714284
ncar,0.35,4,AUMScorer,0.5008995607277157
nar,0.3,7,ModelScorer,0.7857142857142857
nnar,0.05,10,AUMScorer,0.9585149118625764
ncar,0.15,10,AUMScorer,0.9576400519725756
ncar,0.35,12,AUMScorer,0.9667834278234082
ncar,0.45,1,AUMScorer,0.9591590355077576
nar,0.45,17,AUMScorer,0.948703995249089
nnar,0.5,10,AUMScorer,0.4798623299992126
ncar,0.15,18,ModelScorer,0.7857142857142857
nnar,0.15,13,AUMScorer,0.5024463058665913
nnar,0.15,12,ModelScorer,0.7142857142857142
nnar,0.35,16,RandomForestScorer,0.7612393947271292
nnar,0.2,11,AUMScorer,0.5962905196457742
ncar,0.3,9,AUMScorer,0.961078402218744
ncar,0.3,19,ModelScorer,0.8571428571428571
ncar,0.2,8,ModelScorer,0.8571428571428571
nar,0.5,18,ModelScorer,0.7857142857142857
ncar,0.4,4,AUMScorer,0.9779850116368336
ncar,0.2,13,AUMScorer,0.9149966466895642
ncar,0.35,7,ModelScorer,0.6428571428571429
nnar,0.35,2,AUMScorer,0.9263960698728698
nnar,0.25,2,AUMScorer,0.9577526523867824
nar,0.1,1,ModelScorer,0.9285714285714286
nnar,0.1,15,ModelScorer,0.8571428571428572
nar,0.15,3,AUMScorer,0.92943359585574
nnar,0.15,5,ModelScorer,0.9285714285714284
ncar,0.45,2,ModelScorer,0.7857142857142856
nar,0.05,16,RandomForestScorer,0.9132149292679476
nar,0.2,18,RandomForestScorer,0.8220035104505333
nnar,0.4,0,AUMScorer,0.5088596674125562
nnar,0.4,16,RandomForestScorer,0.7147905895303782
ncar,0.2,10,AUMScorer,0.9461533685180183
nar,0.25,17,RandomForestScorer,0.8120154803542294
nnar,0.05,7,RandomForestScorer,0.8776059406043237
nar,0.2,2,AUMScorer,0.5125027885143032
nar,0.2,1,ModelScorer,0.9285714285714284
nar,0.2,12,ModelScorer,0.8571428571428571
nnar,0.45,4,RandomForestScorer,0.7525628724439257
nnar,0.4,13,AUMScorer,0.9316857132155716
nnar,0.3,9,AUMScorer,0.9502674606230712
ncar,0.5,8,ModelScorer,0.8571428571428571
nnar,0.4,2,AUMScorer,0.4973991905768931
nnar,0.45,3,AUMScorer,0.8826707066982771
ncar,0.45,19,ModelScorer,0.7142857142857142
ncar,0.5,19,ModelScorer,0.9285714285714284
nnar,0.45,19,RandomForestScorer,0.7110464817092021
nar,0.3,14,ModelScorer,0.7857142857142856
nnar,0.3,17,ModelScorer,0.9285714285714286
nnar,0.15,12,RandomForestScorer,0.8017753635288462
nnar,0.35,7,ModelScorer,0.6428571428571429
nar,0.2,14,ModelScorer,0.6428571428571428
nnar,0.4,15,AUMScorer,0.6743840927896464
nar,0.4,17,RandomForestScorer,0.7921670988454796
nar,0.5,18,RandomForestScorer,0.6882812332298319
nar,0.4,4,RandomForestScorer,0.777130266657852
nar,0.4,3,AUMScorer,0.953254270746804
nnar,0.1,13,RandomForestScorer,0.8596112597217149
ncar,0.25,1,ModelScorer,0.8571428571428572
nar,0.2,8,RandomForestScorer,0.8242784657754196
ncar,0.4,11,AUMScorer,0.9449656245059136
nar,0.05,2,ModelScorer,1.0
nnar,0.15,11,AUMScorer,0.6368827874966739
nar,0.4,15,ModelScorer,0.7857142857142858
nar,0.2,5,AUMScorer,0.947515268712866
ncar,0.5,1,AUMScorer,0.5016122230892496
ncar,0.5,11,ModelScorer,0.6428571428571428
ncar,0.05,7,RandomForestScorer,0.908240508999122
ncar,0.25,19,AUMScorer,0.5129748790619916
ncar,0.25,18,ModelScorer,0.9285714285714286
nnar,0.45,9,RandomForestScorer,0.7612687594400687
ncar,0.4,12,ModelScorer,0.7857142857142858
nnar,0.4,5,AUMScorer,0.6102430341386818
nar,0.15,11,ModelScorer,1.0
ncar,0.45,0,ModelScorer,0.7857142857142857
nnar,0.45,6,AUMScorer,0.9639543406840464
nnar,0.4,10,RandomForestScorer,0.7591875569584831
nnar,0.45,5,ModelScorer,0.5
ncar,0.4,15,AUMScorer,0.4952769291484339
nnar,0.45,0,RandomForestScorer,0.689379711405442
nnar,0.5,12,RandomForestScorer,0.7631965148197589
ncar,0.05,3,ModelScorer,1.0
ncar,0.15,8,ModelScorer,0.9285714285714284
nnar,0.1,18,RandomForestScorer,0.8134662981781913
nar,0.05,0,RandomForestScorer,0.91085900707958
nnar,0.15,8,RandomForestScorer,0.8225166351089063
ncar,0.15,13,AUMScorer,0.9642837184685952
nar,0.45,10,RandomForestScorer,0.7742042458181735
nar,0.4,6,AUMScorer,0.9656179112253196
nar,0.3,15,AUMScorer,0.9591208867939778
nnar,0.15,6,RandomForestScorer,0.774526461137836
nar,0.4,0,RandomForestScorer,0.7978789110520046
ncar,0.3,8,AUMScorer,0.9560360657691848
nnar,0.5,13,AUMScorer,0.4974287003613024
nnar,0.45,17,RandomForestScorer,0.7470474326197954
nar,0.5,7,AUMScorer,0.5103817981517721
nar,0.05,2,RandomForestScorer,0.91047705545003
nar,0.15,18,RandomForestScorer,0.8432731436649671
nar,0.35,13,ModelScorer,0.7142857142857142
nnar,0.05,4,AUMScorer,0.9103271750950204
nar,0.1,8,RandomForestScorer,0.86709222839469
nar,0.4,18,ModelScorer,0.7857142857142858
nnar,0.2,8,RandomForestScorer,0.816815636889151
nar,0.5,16,RandomForestScorer,0.7891023991533872
nar,0.2,2,RandomForestScorer,0.8226644257791007
nar,0.1,6,RandomForestScorer,0.8690899367463066
nnar,0.15,4,ModelScorer,0.857142857142857
nnar,0.3,9,RandomForestScorer,0.7775956465933285
ncar,0.35,10,ModelScorer,0.9285714285714284
nnar,0.35,5,AUMScorer,0.5112042462536114
nnar,0.35,16,AUMScorer,0.5208989316448155
nnar,0.35,10,RandomForestScorer,0.7834938888321025
ncar,0.2,9,ModelScorer,0.8571428571428571
ncar,0.3,0,ModelScorer,0.7857142857142857
nar,0.05,13,ModelScorer,0.8571428571428571
ncar,0.35,15,AUMScorer,0.9407568044871392
ncar,0.5,13,RandomForestScorer,0.7735356525294645
nar,0.05,19,RandomForestScorer,0.9119162853903444
ncar,0.05,6,ModelScorer,1.0
nar,0.15,14,ModelScorer,0.9285714285714284
nnar,0.35,18,AUMScorer,0.929970841335408
nar,0.2,19,RandomForestScorer,0.8261167691148144
nnar,0.2,6,ModelScorer,0.8571428571428571
nar,0.25,9,RandomForestScorer,0.8103190662955274
nar,0.2,18,AUMScorer,0.9565612536231012
nnar,0.2,4,ModelScorer,0.7857142857142857
nar,0.4,3,RandomForestScorer,0.783916074258436
nar,0.3,10,RandomForestScorer,0.8025573744732245
nar,0.05,15,ModelScorer,1.0
ncar,0.25,2,RandomForestScorer,0.81192457612892
nnar,0.4,16,AUMScorer,0.9184525966079462
ncar,0.4,10,ModelScorer,0.8571428571428572
ncar,0.35,4,RandomForestScorer,0.792112728901694
nnar,0.05,7,AUMScorer,0.560701226550937
ncar,0.25,17,RandomForestScorer,0.8120071044258217
nar,0.3,18,AUMScorer,0.9003639664609158
ncar,0.3,18,RandomForestScorer,0.803109323178286
ncar,0.15,10,RandomForestScorer,0.8457982317824938
nar,0.2,17,ModelScorer,1.0
ncar,0.35,8,RandomForestScorer,0.79520778539357
ncar,0.45,1,RandomForestScorer,0.777375019175129
nnar,0.5,10,RandomForestScorer,0.7401867736783669
nnar,0.45,19,AUMScorer,0.5091664665466918
ncar,0.45,13,ModelScorer,0.7857142857142856
nar,0.35,5,ModelScorer,0.8571428571428571
nar,0.35,16,ModelScorer,0.7142857142857143
nnar,0.35,0,RandomForestScorer,0.7453257230709892
ncar,0.3,14,ModelScorer,0.7142857142857143
nar,0.5,2,ModelScorer,0.6428571428571429
nnar,0.2,11,RandomForestScorer,0.7540488182711905
ncar,0.45,3,RandomForestScorer,0.782024559072892
ncar,0.2,0,AUMScorer,0.9249254788915604
nnar,0.4,19,ModelScorer,0.6428571428571429
ncar,0.4,4,RandomForestScorer,0.7848648566270798
ncar,0.35,13,ModelScorer,0.8571428571428571
ncar,0.25,2,ModelScorer,0.7857142857142857
nnar,0.35,13,RandomForestScorer,0.7500821754620862
ncar,0.3,3,ModelScorer,0.7857142857142857
ncar,0.15,19,ModelScorer,0.9285714285714284
nnar,0.25,2,RandomForestScorer,0.7509426796030902
nar,0.2,8,AUMScorer,0.9439353438139158
nar,0.15,3,RandomForestScorer,0.8377208210592638
ncar,0.1,9,ModelScorer,0.8571428571428572
nnar,0.1,4,AUMScorer,0.9285428654681718
ncar,0.4,1,AUMScorer,0.4887405667475484
nnar,0.2,6,RandomForestScorer,0.7950252753028063
nnar,0.4,0,RandomForestScorer,0.7492327581330439
ncar,0.2,10,RandomForestScorer,0.8245750285783128
nar,0.4,6,RandomForestScorer,0.7811247017870492
nar,0.1,14,AUMScorer,0.8991901578953109
nnar,0.25,13,ModelScorer,0.7142857142857143
nnar,0.3,15,AUMScorer,0.7838297799521955
ncar,0.45,4,AUMScorer,0.4990543436403979
nar,0.1,19,RandomForestScorer,0.8653175999267101
nnar,0.45,9,AUMScorer,0.5001599210337597
nnar,0.4,13,RandomForestScorer,0.738186355207269
nnar,0.25,18,AUMScorer,0.7592055316320463
nnar,0.45,3,RandomForestScorer,0.7805360482817344
ncar,0.2,12,RandomForestScorer,0.8246321445299786
nar,0.5,10,AUMScorer,0.4904784005782724
nar,0.2,16,AUMScorer,0.5141934779363778
nnar,0.45,0,AUMScorer,0.9232601876518872
ncar,0.45,16,ModelScorer,0.7142857142857142
ncar,0.2,6,ModelScorer,1.0
nnar,0.05,2,ModelScorer,1.0
ncar,0.5,10,RandomForestScorer,0.7786937020904482
ncar,0.35,1,AUMScorer,0.9673927580125431
nnar,0.1,7,AUMScorer,0.948484965340653
ncar,0.3,11,AUMScorer,0.9574061207574737
